Year,Month,Day,Hour,Host,Latency(ms),TTL
2019,3,18,14,ILMOCOP3CT08-12,40,123
2019,3,18,14,ILMOCOP3CT08-13,87,123
2019,3,18,14,ILMOCOP3CT08-13,91,123
2019,3,18,14,ILMOCOP3CT08-13,54,123
2019,3,18,14,ILMOCOP3CT08-13,86,123
2019,3,18,14,ILMOCOP3CT08-13,86,123
2019,3,18,14,ILMOCOP3CT08-13,40,123
2019,3,18,14,ILMOCOP3CT08-13,147,123
2019,3,18,14,ILMOCOP3CT08-13,54,123
2019,3,18,14,ILMOCOP3CT08-13,63,123
2019,3,18,14,ILMOCOP3CT08-13,135,123
2019,3,18,14,ILMOCOP3CT08-14,23,123
2019,3,18,14,ILMOCOP3CT08-14,74,123
2019,3,18,14,ILMOCOP3CT08-14,36,123
2019,3,18,14,ILMOCOP3CT08-14,20,123
2019,3,18,14,ILMOCOP3CT08-14,21,123
2019,3,18,14,ILMOCOP3CT08-14,52,123
2019,3,18,14,ILMOCOP3CT08-14,67,123
2019,3,18,14,ILMOCOP3CT08-14,111,123
2019,3,18,14,ILMOCOP3CT08-14,39,123
2019,3,18,14,ILMOCOP3CT08-14,53,123
2019,3,18,14,ILMOCOP3CT08-15,17,123
2019,3,18,14,ILMOCOP3CT08-15,62,123
2019,3,18,14,ILMOCOP3CT08-15,24,123
2019,3,18,14,ILMOCOP3CT08-15,36,123
2019,3,18,14,ILMOCOP3CT08-15,36,123
2019,3,18,14,ILMOCOP3CT08-15,135,123
2019,3,18,14,ILMOCOP3CT08-15,24,123
2019,3,18,14,ILMOCOP3CT08-15,44,123
2019,3,18,14,ILMOCOP3CT08-15,42,123
2019,3,18,14,ILMOCOP3CT08-15,45,123
2019,3,18,14,ILMOCOP3CT08-16,52,123
2019,3,18,14,ILMOCOP3CT08-16,33,123
2019,3,18,14,ILMOCOP3CT08-16,110,123
2019,3,18,14,ILMOCOP3CT08-16,38,123
2019,3,18,14,ILMOCOP3CT08-16,163,123
2019,3,18,14,ILMOCOP3CT08-16,49,123
2019,3,18,14,ILMOCOP3CT08-16,73,123
2019,3,18,14,ILMOCOP3CT08-16,196,123
2019,3,18,14,ILMOCOP3CT08-16,72,123
2019,3,18,14,ILMOCOP3CT08-16,60,123
2019,3,18,14,ILMOCOP3CT08-17,71,123
2019,3,18,14,ILMOCOP3CT08-17,84,123
2019,3,18,14,ILMOCOP3CT08-17,29,123
2019,3,18,14,ILMOCOP3CT08-17,92,123
2019,3,18,14,ILMOCOP3CT08-17,112,123
2019,3,18,14,ILMOCOP3CT08-17,90,123
2019,3,18,14,ILMOCOP3CT08-17,42,123
2019,3,18,14,ILMOCOP3CT08-17,135,123
2019,3,18,14,ILMOCOP3CT08-17,107,123
2019,3,18,14,ILMOCOP3CT08-17,36,123
2019,3,18,14,ILMOCOP3CT08-18,45,123
2019,3,18,14,ILMOCOP3CT08-18,48,123
2019,3,18,14,ILMOCOP3CT08-18,92,123
2019,3,18,14,ILMOCOP3CT08-18,73,123
2019,3,18,14,ILMOCOP3CT08-18,69,123
2019,3,18,14,ILMOCOP3CT08-18,73,123
2019,3,18,14,ILMOCOP3CT08-18,109,123
2019,3,18,14,ILMOCOP3CT08-18,62,123
2019,3,18,14,ILMOCOP3CT08-18,19,123
2019,3,18,14,ILMOCOP3CT08-18,54,123
2019,3,18,14,ILMOCOP3CT08-19,67,123
2019,3,18,14,ILMOCOP3CT08-19,11,123
2019,3,18,14,ILMOCOP3CT08-19,25,123
2019,3,18,14,ILMOCOP3CT08-19,9,123
2019,3,18,14,ILMOCOP3CT08-19,26,123
2019,3,18,14,ILMOCOP3CT08-19,22,123
2019,3,18,14,ILMOCOP3CT08-19,67,123
2019,3,18,14,ILMOCOP3CT08-19,117,123
2019,3,18,14,ILMOCOP3CT08-19,13,123
2019,3,18,14,ILMOCOP3CT08-19,17,123
2019,3,18,14,ILMOCOP3CT08-20,29,123
2019,3,18,14,ILMOCOP3CT08-20,18,123
2019,3,18,14,ILMOCOP3CT08-20,16,123
2019,3,18,14,ILMOCOP3CT08-20,58,123
2019,3,18,14,ILMOCOP3CT08-20,51,123
2019,3,18,14,ILMOCOP3CT08-20,16,123
2019,3,18,14,ILMOCOP3CT08-20,59,123
2019,3,18,14,ILMOCOP3CT08-20,50,123
2019,3,18,14,ILMOCOP3CT08-20,40,123
2019,3,18,14,ILMOCOP3CT08-20,25,123
2019,3,19,9,ILMOCOP3CT08-11,12,123
2019,3,19,9,ILMOCOP3CT08-11,9,123
2019,3,19,9,ILMOCOP3CT08-11,11,123
2019,3,19,9,ILMOCOP3CT08-11,16,123
2019,3,19,9,ILMOCOP3CT08-11,75,123
2019,3,19,9,ILMOCOP3CT08-11,26,123
2019,3,19,9,ILMOCOP3CT08-11,40,123
2019,3,19,9,ILMOCOP3CT08-11,40,123
2019,3,19,9,ILMOCOP3CT08-11,16,123
2019,3,19,9,ILMOCOP3CT08-11,29,123
2019,3,19,9,ILMOCOP3CT08-12,17,123
2019,3,19,9,ILMOCOP3CT08-12,50,123
2019,3,19,9,ILMOCOP3CT08-12,30,123
2019,3,19,9,ILMOCOP3CT08-12,35,123
2019,3,19,9,ILMOCOP3CT08-12,23,123
2019,3,19,9,ILMOCOP3CT08-12,25,123
2019,3,19,9,ILMOCOP3CT08-12,18,123
2019,3,19,9,ILMOCOP3CT08-12,23,123
2019,3,19,9,ILMOCOP3CT08-12,63,123
2019,3,19,9,ILMOCOP3CT08-12,40,123
2019,3,19,9,ILMOCOP3CT08-13,76,123
2019,3,19,9,ILMOCOP3CT08-13,18,123
2019,3,19,9,ILMOCOP3CT08-13,166,123
2019,3,19,9,ILMOCOP3CT08-13,135,123
2019,3,19,9,ILMOCOP3CT08-13,48,123
2019,3,19,9,ILMOCOP3CT08-13,26,123
2019,3,19,9,ILMOCOP3CT08-13,13,123
2019,3,19,9,ILMOCOP3CT08-13,298,123
2019,3,19,9,ILMOCOP3CT08-13,15,123
2019,3,19,9,ILMOCOP3CT08-13,186,123
2019,3,19,9,ILMOCOP3CT08-14,156,123
2019,3,19,9,ILMOCOP3CT08-14,47,123
2019,3,19,9,ILMOCOP3CT08-14,24,123
2019,3,19,9,ILMOCOP3CT08-14,102,123
2019,3,19,9,ILMOCOP3CT08-14,16,123
2019,3,19,9,ILMOCOP3CT08-14,27,123
2019,3,19,9,ILMOCOP3CT08-14,81,123
2019,3,19,9,ILMOCOP3CT08-14,42,123
2019,3,19,9,ILMOCOP3CT08-14,56,123
2019,3,19,9,ILMOCOP3CT08-14,104,123
2019,3,19,9,ILMOCOP3CT08-15,63,123
2019,3,19,9,ILMOCOP3CT08-15,20,123
2019,3,19,9,ILMOCOP3CT08-15,73,123
2019,3,19,9,ILMOCOP3CT08-15,68,123
2019,3,19,9,ILMOCOP3CT08-15,43,123
2019,3,19,9,ILMOCOP3CT08-15,76,123
2019,3,19,9,ILMOCOP3CT08-15,15,123
2019,3,19,9,ILMOCOP3CT08-15,44,123
2019,3,19,9,ILMOCOP3CT08-15,34,123
2019,3,19,9,ILMOCOP3CT08-15,59,123
2019,3,19,9,ILMOCOP3CT08-16,83,123
2019,3,19,9,ILMOCOP3CT08-16,32,123
2019,3,19,9,ILMOCOP3CT08-16,142,123
2019,3,19,9,ILMOCOP3CT08-16,49,123
2019,3,19,9,ILMOCOP3CT08-16,101,123
2019,3,19,9,ILMOCOP3CT08-16,83,123
2019,3,19,9,ILMOCOP3CT08-16,63,123
2019,3,19,9,ILMOCOP3CT08-16,117,123
2019,3,19,9,ILMOCOP3CT08-16,29,123
2019,3,19,9,ILMOCOP3CT08-16,130,123
2019,3,19,9,ILMOCOP3CT08-17,91,123
2019,3,19,9,ILMOCOP3CT08-17,32,123
2019,3,19,9,ILMOCOP3CT08-17,18,123
2019,3,19,9,ILMOCOP3CT08-17,100,123
2019,3,19,9,ILMOCOP3CT08-17,26,123
2019,3,19,9,ILMOCOP3CT08-17,140,123
2019,3,19,9,ILMOCOP3CT08-17,29,123
2019,3,19,9,ILMOCOP3CT08-17,26,123
2019,3,19,9,ILMOCOP3CT08-17,31,123
2019,3,19,9,ILMOCOP3CT08-17,20,123
2019,3,19,9,ILMOCOP3CT08-18,33,123
2019,3,19,9,ILMOCOP3CT08-18,62,123
2019,3,19,9,ILMOCOP3CT08-18,110,123
2019,3,19,9,ILMOCOP3CT08-18,32,123
2019,3,19,9,ILMOCOP3CT08-18,29,123
2019,3,19,9,ILMOCOP3CT08-18,85,123
2019,3,19,9,ILMOCOP3CT08-18,57,123
2019,3,19,9,ILMOCOP3CT08-18,85,123
2019,3,19,9,ILMOCOP3CT08-18,31,123
2019,3,19,9,ILMOCOP3CT08-18,67,123
2019,3,19,9,ILMOCOP3CT08-19,75,123
2019,3,19,9,ILMOCOP3CT08-19,32,123
2019,3,19,9,ILMOCOP3CT08-19,29,123
2019,3,19,9,ILMOCOP3CT08-19,40,123
2019,3,19,9,ILMOCOP3CT08-19,68,123
2019,3,19,9,ILMOCOP3CT08-19,34,123
2019,3,19,9,ILMOCOP3CT08-19,126,123
2019,3,19,9,ILMOCOP3CT08-19,27,123
2019,3,19,9,ILMOCOP3CT08-19,44,123
2019,3,19,9,ILMOCOP3CT08-19,53,123
2019,3,19,9,ILMOCOP3CT08-20,24,123
2019,3,19,9,ILMOCOP3CT08-20,47,123
2019,3,19,9,ILMOCOP3CT08-20,28,123
2019,3,19,9,ILMOCOP3CT08-20,116,123
2019,3,19,9,ILMOCOP3CT08-20,20,123
2019,3,19,9,ILMOCOP3CT08-20,147,123
2019,3,19,9,ILMOCOP3CT08-20,60,123
2019,3,19,9,ILMOCOP3CT08-20,14,123
2019,3,19,9,ILMOCOP3CT08-20,119,123
2019,3,19,9,ILMOCOP3CT08-20,87,123
2019,3,19,10,ILMOCOP3CT08-11,42,123
2019,3,19,10,ILMOCOP3CT08-11,65,123
2019,3,19,10,ILMOCOP3CT08-11,110,123
2019,3,19,10,ILMOCOP3CT08-11,111,123
2019,3,19,10,ILMOCOP3CT08-11,141,123
2019,3,19,10,ILMOCOP3CT08-11,126,123
2019,3,19,10,ILMOCOP3CT08-11,94,123
2019,3,19,10,ILMOCOP3CT08-11,117,123
2019,3,19,10,ILMOCOP3CT08-11,22,123
2019,3,19,10,ILMOCOP3CT08-11,110,123
2019,3,19,10,ILMOCOP3CT08-12,24,123
2019,3,19,10,ILMOCOP3CT08-12,22,123
2019,3,19,10,ILMOCOP3CT08-12,38,123
2019,3,19,10,ILMOCOP3CT08-12,9,123
2019,3,19,10,ILMOCOP3CT08-12,8,123
2019,3,19,10,ILMOCOP3CT08-12,8,123
2019,3,19,10,ILMOCOP3CT08-12,9,123
2019,3,19,10,ILMOCOP3CT08-12,8,123
2019,3,19,10,ILMOCOP3CT08-12,107,123
2019,3,19,10,ILMOCOP3CT08-12,8,123
2019,3,19,10,ILMOCOP3CT08-13,13,123
2019,3,19,10,ILMOCOP3CT08-13,8,123
2019,3,19,10,ILMOCOP3CT08-13,10,123
2019,3,19,10,ILMOCOP3CT08-13,21,123
2019,3,19,10,ILMOCOP3CT08-13,10,123
2019,3,19,10,ILMOCOP3CT08-13,9,123
2019,3,19,10,ILMOCOP3CT08-13,8,123
2019,3,19,10,ILMOCOP3CT08-13,9,123
2019,3,19,10,ILMOCOP3CT08-13,12,123
2019,3,19,10,ILMOCOP3CT08-13,8,123
2019,3,19,10,ILMOCOP3CT08-14,8,123
2019,3,19,10,ILMOCOP3CT08-14,8,123
2019,3,19,10,ILMOCOP3CT08-14,10,123
2019,3,19,10,ILMOCOP3CT08-14,9,123
2019,3,19,10,ILMOCOP3CT08-14,12,123
2019,3,19,10,ILMOCOP3CT08-14,8,123
2019,3,19,10,ILMOCOP3CT08-14,10,123
2019,3,19,10,ILMOCOP3CT08-14,15,123
2019,3,19,10,ILMOCOP3CT08-14,9,123
2019,3,19,10,ILMOCOP3CT08-14,10,123
2019,3,19,10,ILMOCOP3CT08-15,9,123
2019,3,19,10,ILMOCOP3CT08-15,16,123
2019,3,19,10,ILMOCOP3CT08-15,15,123
2019,3,19,10,ILMOCOP3CT08-15,15,123
2019,3,19,10,ILMOCOP3CT08-15,9,123
2019,3,19,10,ILMOCOP3CT08-15,8,123
2019,3,19,10,ILMOCOP3CT08-15,22,123
2019,3,19,10,ILMOCOP3CT08-15,10,123
2019,3,19,10,ILMOCOP3CT08-15,25,123
2019,3,19,10,ILMOCOP3CT08-15,22,123
2019,3,19,10,ILMOCOP3CT08-16,8,123
2019,3,19,10,ILMOCOP3CT08-16,10,123
2019,3,19,10,ILMOCOP3CT08-16,8,123
2019,3,19,10,ILMOCOP3CT08-16,12,123
2019,3,19,10,ILMOCOP3CT08-16,12,123
2019,3,19,10,ILMOCOP3CT08-16,10,123
2019,3,19,10,ILMOCOP3CT08-16,9,123
2019,3,19,10,ILMOCOP3CT08-16,10,123
2019,3,19,10,ILMOCOP3CT08-16,94,123
2019,3,19,10,ILMOCOP3CT08-16,24,123
2019,3,19,10,ILMOCOP3CT08-17,103,123
2019,3,19,10,ILMOCOP3CT08-17,26,123
2019,3,19,10,ILMOCOP3CT08-17,71,123
2019,3,19,10,ILMOCOP3CT08-17,8,123
2019,3,19,10,ILMOCOP3CT08-17,34,123
2019,3,19,10,ILMOCOP3CT08-17,35,123
2019,3,19,10,ILMOCOP3CT08-17,144,123
2019,3,19,10,ILMOCOP3CT08-17,16,123
2019,3,19,10,ILMOCOP3CT08-17,82,123
2019,3,19,10,ILMOCOP3CT08-17,51,123
2019,3,19,10,ILMOCOP3CT08-18,29,123
2019,3,19,10,ILMOCOP3CT08-18,20,123
2019,3,19,10,ILMOCOP3CT08-18,61,123
2019,3,19,10,ILMOCOP3CT08-18,28,123
2019,3,19,10,ILMOCOP3CT08-18,22,123
2019,3,19,10,ILMOCOP3CT08-18,30,123
2019,3,19,10,ILMOCOP3CT08-18,12,123
2019,3,19,10,ILMOCOP3CT08-18,221,123
2019,3,19,10,ILMOCOP3CT08-18,247,123
2019,3,19,10,ILMOCOP3CT08-18,413,123
2019,3,19,10,ILMOCOP3CT08-19,46,123
2019,3,19,10,ILMOCOP3CT08-19,311,123
2019,3,19,10,ILMOCOP3CT08-19,293,123
2019,3,19,10,ILMOCOP3CT08-19,305,123
2019,3,19,10,ILMOCOP3CT08-19,293,123
2019,3,19,10,ILMOCOP3CT08-19,235,123
2019,3,19,10,ILMOCOP3CT08-19,294,123
2019,3,19,10,ILMOCOP3CT08-19,287,123
2019,3,19,10,ILMOCOP3CT08-19,239,123
2019,3,19,10,ILMOCOP3CT08-19,306,123
2019,3,19,10,ILMOCOP3CT08-20,230,123
2019,3,19,10,ILMOCOP3CT08-20,34,123
2019,3,19,10,ILMOCOP3CT08-20,157,123
2019,3,19,10,ILMOCOP3CT08-20,19,123
2019,3,19,10,ILMOCOP3CT08-20,85,123
2019,3,19,10,ILMOCOP3CT08-20,49,123
2019,3,19,10,ILMOCOP3CT08-20,9,123
2019,3,19,10,ILMOCOP3CT08-20,19,123
2019,3,19,10,ILMOCOP3CT08-20,11,123
2019,3,19,10,ILMOCOP3CT08-20,8,123
2019,3,19,11,ILMOCOP3CT08-11,68,123
2019,3,19,11,ILMOCOP3CT08-11,54,123
2019,3,19,11,ILMOCOP3CT08-11,33,123
2019,3,19,11,ILMOCOP3CT08-11,38,123
2019,3,19,11,ILMOCOP3CT08-11,45,123
2019,3,19,11,ILMOCOP3CT08-11,12,123
2019,3,19,11,ILMOCOP3CT08-11,15,123
2019,3,19,11,ILMOCOP3CT08-11,17,123
2019,3,19,11,ILMOCOP3CT08-11,12,123
2019,3,19,11,ILMOCOP3CT08-11,18,123
2019,3,19,11,ILMOCOP3CT08-12,13,123
2019,3,19,11,ILMOCOP3CT08-12,15,123
2019,3,19,11,ILMOCOP3CT08-12,13,123
2019,3,19,11,ILMOCOP3CT08-12,20,123
2019,3,19,11,ILMOCOP3CT08-12,34,123
2019,3,19,11,ILMOCOP3CT08-12,58,123
2019,3,19,11,ILMOCOP3CT08-12,18,123
2019,3,19,11,ILMOCOP3CT08-12,29,123
2019,3,19,11,ILMOCOP3CT08-12,12,123
2019,3,19,11,ILMOCOP3CT08-12,21,123
2019,3,19,11,ILMOCOP3CT08-13,15,123
2019,3,19,11,ILMOCOP3CT08-13,11,123
2019,3,19,11,ILMOCOP3CT08-13,21,123
2019,3,19,11,ILMOCOP3CT08-13,18,123
2019,3,19,11,ILMOCOP3CT08-13,34,123
2019,3,19,11,ILMOCOP3CT08-13,28,123
2019,3,19,11,ILMOCOP3CT08-13,70,123
2019,3,19,11,ILMOCOP3CT08-13,37,123
2019,3,19,11,ILMOCOP3CT08-13,55,123
2019,3,19,11,ILMOCOP3CT08-13,15,123
2019,3,19,11,ILMOCOP3CT08-14,57,123
2019,3,19,11,ILMOCOP3CT08-14,81,123
2019,3,19,11,ILMOCOP3CT08-14,102,123
2019,3,19,11,ILMOCOP3CT08-14,22,123
2019,3,19,11,ILMOCOP3CT08-14,204,123
2019,3,19,11,ILMOCOP3CT08-14,298,123
2019,3,19,11,ILMOCOP3CT08-14,44,123
2019,3,19,11,ILMOCOP3CT08-14,16,123
2019,3,19,11,ILMOCOP3CT08-14,60,123
2019,3,19,11,ILMOCOP3CT08-14,19,123
2019,3,19,11,ILMOCOP3CT08-15,23,123
2019,3,19,11,ILMOCOP3CT08-15,16,123
2019,3,19,11,ILMOCOP3CT08-15,20,123
2019,3,19,11,ILMOCOP3CT08-15,11,123
2019,3,19,11,ILMOCOP3CT08-15,19,123
2019,3,19,11,ILMOCOP3CT08-15,18,123
2019,3,19,11,ILMOCOP3CT08-15,22,123
2019,3,19,11,ILMOCOP3CT08-15,37,123
2019,3,19,11,ILMOCOP3CT08-15,20,123
2019,3,19,11,ILMOCOP3CT08-15,17,123
2019,3,19,11,ILMOCOP3CT08-16,33,123
2019,3,19,11,ILMOCOP3CT08-16,29,123
2019,3,19,11,ILMOCOP3CT08-16,11,123
2019,3,19,11,ILMOCOP3CT08-16,27,123
2019,3,19,11,ILMOCOP3CT08-16,16,123
2019,3,19,11,ILMOCOP3CT08-16,23,123
2019,3,19,11,ILMOCOP3CT08-16,36,123
2019,3,19,11,ILMOCOP3CT08-16,21,123
2019,3,19,11,ILMOCOP3CT08-16,16,123
2019,3,19,11,ILMOCOP3CT08-16,34,123
2019,3,19,11,ILMOCOP3CT08-17,37,123
2019,3,19,11,ILMOCOP3CT08-17,97,123
2019,3,19,11,ILMOCOP3CT08-17,98,123
2019,3,19,11,ILMOCOP3CT08-17,95,123
2019,3,19,11,ILMOCOP3CT08-17,45,123
2019,3,19,11,ILMOCOP3CT08-17,66,123
2019,3,19,11,ILMOCOP3CT08-17,46,123
2019,3,19,11,ILMOCOP3CT08-17,79,123
2019,3,19,11,ILMOCOP3CT08-17,41,123
2019,3,19,11,ILMOCOP3CT08-17,42,123
2019,3,19,11,ILMOCOP3CT08-18,26,123
2019,3,19,11,ILMOCOP3CT08-18,31,123
2019,3,19,11,ILMOCOP3CT08-18,60,123
2019,3,19,11,ILMOCOP3CT08-18,80,123
2019,3,19,11,ILMOCOP3CT08-18,22,123
2019,3,19,11,ILMOCOP3CT08-18,262,123
2019,3,19,11,ILMOCOP3CT08-18,98,123
2019,3,19,11,ILMOCOP3CT08-18,59,123
2019,3,19,11,ILMOCOP3CT08-18,19,123
2019,3,19,11,ILMOCOP3CT08-18,21,123
2019,3,19,11,ILMOCOP3CT08-19,22,123
2019,3,19,11,ILMOCOP3CT08-19,10,123
2019,3,19,11,ILMOCOP3CT08-19,24,123
2019,3,19,11,ILMOCOP3CT08-19,19,123
2019,3,19,11,ILMOCOP3CT08-19,17,123
2019,3,19,11,ILMOCOP3CT08-19,16,123
2019,3,19,11,ILMOCOP3CT08-19,10,123
2019,3,19,11,ILMOCOP3CT08-19,51,123
2019,3,19,11,ILMOCOP3CT08-19,41,123
2019,3,19,11,ILMOCOP3CT08-19,21,123
2019,3,19,11,ILMOCOP3CT08-20,36,123
2019,3,19,11,ILMOCOP3CT08-20,54,123
2019,3,19,11,ILMOCOP3CT08-20,41,123
2019,3,19,11,ILMOCOP3CT08-20,78,123
2019,3,19,11,ILMOCOP3CT08-20,36,123
2019,3,19,11,ILMOCOP3CT08-20,11,123
2019,3,19,11,ILMOCOP3CT08-20,46,123
2019,3,19,11,ILMOCOP3CT08-20,50,123
2019,3,19,11,ILMOCOP3CT08-20,51,123
2019,3,19,11,ILMOCOP3CT08-20,21,123
2019,3,19,12,ILMOCOP3CT08-11,51,123
2019,3,19,12,ILMOCOP3CT08-11,57,123
2019,3,19,12,ILMOCOP3CT08-11,11,123
2019,3,19,12,ILMOCOP3CT08-11,124,123
2019,3,19,12,ILMOCOP3CT08-11,177,123
2019,3,19,12,ILMOCOP3CT08-11,38,123
2019,3,19,12,ILMOCOP3CT08-11,76,123
2019,3,19,12,ILMOCOP3CT08-11,104,123
2019,3,19,12,ILMOCOP3CT08-11,26,123
2019,3,19,12,ILMOCOP3CT08-11,36,123
2019,3,19,12,ILMOCOP3CT08-12,98,123
2019,3,19,12,ILMOCOP3CT08-12,151,123
2019,3,19,12,ILMOCOP3CT08-12,100,123
2019,3,19,12,ILMOCOP3CT08-12,112,123
2019,3,19,12,ILMOCOP3CT08-12,58,123
2019,3,19,12,ILMOCOP3CT08-12,18,123
2019,3,19,12,ILMOCOP3CT08-12,111,123
2019,3,19,12,ILMOCOP3CT08-12,44,123
2019,3,19,12,ILMOCOP3CT08-12,61,123
2019,3,19,12,ILMOCOP3CT08-12,108,123
2019,3,19,12,ILMOCOP3CT08-13,254,123
2019,3,19,12,ILMOCOP3CT08-13,299,123
2019,3,19,12,ILMOCOP3CT08-13,233,123
2019,3,19,12,ILMOCOP3CT08-13,211,123
2019,3,19,12,ILMOCOP3CT08-13,97,123
2019,3,19,12,ILMOCOP3CT08-13,253,123
2019,3,19,12,ILMOCOP3CT08-13,35,123
2019,3,19,12,ILMOCOP3CT08-13,89,123
2019,3,19,12,ILMOCOP3CT08-13,125,123
2019,3,19,12,ILMOCOP3CT08-13,114,123
2019,3,19,12,ILMOCOP3CT08-14,42,123
2019,3,19,12,ILMOCOP3CT08-14,151,123
2019,3,19,12,ILMOCOP3CT08-14,136,123
2019,3,19,12,ILMOCOP3CT08-14,166,123
2019,3,19,12,ILMOCOP3CT08-14,52,123
2019,3,19,12,ILMOCOP3CT08-14,153,123
2019,3,19,12,ILMOCOP3CT08-14,135,123
2019,3,19,12,ILMOCOP3CT08-14,135,123
2019,3,19,12,ILMOCOP3CT08-14,106,123
2019,3,19,12,ILMOCOP3CT08-14,83,123
2019,3,19,12,ILMOCOP3CT08-15,29,123
2019,3,19,12,ILMOCOP3CT08-15,139,123
2019,3,19,12,ILMOCOP3CT08-15,117,123
2019,3,19,12,ILMOCOP3CT08-15,73,123
2019,3,19,12,ILMOCOP3CT08-15,69,123
2019,3,19,12,ILMOCOP3CT08-15,215,123
2019,3,19,12,ILMOCOP3CT08-15,143,123
2019,3,19,12,ILMOCOP3CT08-15,252,123
2019,3,19,12,ILMOCOP3CT08-15,23,123
2019,3,19,12,ILMOCOP3CT08-15,83,123
2019,3,19,12,ILMOCOP3CT08-16,22,123
2019,3,19,12,ILMOCOP3CT08-16,101,123
2019,3,19,12,ILMOCOP3CT08-16,38,123
2019,3,19,12,ILMOCOP3CT08-16,82,123
2019,3,19,12,ILMOCOP3CT08-16,65,123
2019,3,19,12,ILMOCOP3CT08-16,100,123
2019,3,19,12,ILMOCOP3CT08-16,97,123
2019,3,19,12,ILMOCOP3CT08-16,82,123
2019,3,19,12,ILMOCOP3CT08-16,94,123
2019,3,19,12,ILMOCOP3CT08-16,65,123
2019,3,19,12,ILMOCOP3CT08-17,24,123
2019,3,19,12,ILMOCOP3CT08-17,190,123
2019,3,19,12,ILMOCOP3CT08-17,121,123
2019,3,19,12,ILMOCOP3CT08-17,157,123
2019,3,19,12,ILMOCOP3CT08-17,55,123
2019,3,19,12,ILMOCOP3CT08-17,45,123
2019,3,19,12,ILMOCOP3CT08-17,61,123
2019,3,19,12,ILMOCOP3CT08-17,147,123
2019,3,19,12,ILMOCOP3CT08-17,69,123
2019,3,19,12,ILMOCOP3CT08-17,126,123
2019,3,19,12,ILMOCOP3CT08-18,79,123
2019,3,19,12,ILMOCOP3CT08-18,106,123
2019,3,19,12,ILMOCOP3CT08-18,27,123
2019,3,19,12,ILMOCOP3CT08-18,32,123
2019,3,19,12,ILMOCOP3CT08-18,14,123
2019,3,19,12,ILMOCOP3CT08-18,174,123
2019,3,19,12,ILMOCOP3CT08-18,126,123
2019,3,19,12,ILMOCOP3CT08-18,155,123
2019,3,19,12,ILMOCOP3CT08-18,80,123
2019,3,19,12,ILMOCOP3CT08-18,211,123
2019,3,19,12,ILMOCOP3CT08-19,95,123
2019,3,19,12,ILMOCOP3CT08-19,124,123
2019,3,19,12,ILMOCOP3CT08-19,95,123
2019,3,19,12,ILMOCOP3CT08-19,98,123
2019,3,19,12,ILMOCOP3CT08-19,163,123
2019,3,19,12,ILMOCOP3CT08-19,134,123
2019,3,19,12,ILMOCOP3CT08-19,32,123
2019,3,19,12,ILMOCOP3CT08-19,90,123
2019,3,19,12,ILMOCOP3CT08-19,201,123
2019,3,19,12,ILMOCOP3CT08-20,151,123
2019,3,19,12,ILMOCOP3CT08-20,247,123
2019,3,19,12,ILMOCOP3CT08-20,263,123
2019,3,19,12,ILMOCOP3CT08-20,297,123
2019,3,19,12,ILMOCOP3CT08-20,284,123
2019,3,19,12,ILMOCOP3CT08-20,209,123
2019,3,19,12,ILMOCOP3CT08-20,190,123
2019,3,19,12,ILMOCOP3CT08-20,232,123
2019,3,19,12,ILMOCOP3CT08-20,224,123
2019,3,19,12,ILMOCOP3CT08-20,216,123
2019,3,19,13,ILMOCOP3CT08-11,34,123
2019,3,19,13,ILMOCOP3CT08-11,36,123
2019,3,19,13,ILMOCOP3CT08-11,36,123
2019,3,19,13,ILMOCOP3CT08-11,20,123
2019,3,19,13,ILMOCOP3CT08-11,34,123
2019,3,19,13,ILMOCOP3CT08-11,12,123
2019,3,19,13,ILMOCOP3CT08-11,19,123
2019,3,19,13,ILMOCOP3CT08-11,25,123
2019,3,19,13,ILMOCOP3CT08-11,20,123
2019,3,19,13,ILMOCOP3CT08-11,21,123
2019,3,19,13,ILMOCOP3CT08-12,14,123
2019,3,19,13,ILMOCOP3CT08-12,13,123
2019,3,19,13,ILMOCOP3CT08-12,22,123
2019,3,19,13,ILMOCOP3CT08-12,19,123
2019,3,19,13,ILMOCOP3CT08-12,30,123
2019,3,19,13,ILMOCOP3CT08-12,25,123
2019,3,19,13,ILMOCOP3CT08-12,29,123
2019,3,19,13,ILMOCOP3CT08-12,25,123
2019,3,19,13,ILMOCOP3CT08-12,41,123
2019,3,19,13,ILMOCOP3CT08-12,19,123
2019,3,19,13,ILMOCOP3CT08-13,124,123
2019,3,19,13,ILMOCOP3CT08-13,120,123
2019,3,19,13,ILMOCOP3CT08-13,117,123
2019,3,19,13,ILMOCOP3CT08-13,34,123
2019,3,19,13,ILMOCOP3CT08-13,139,123
2019,3,19,13,ILMOCOP3CT08-13,135,123
2019,3,19,13,ILMOCOP3CT08-13,100,123
2019,3,19,13,ILMOCOP3CT08-13,105,123
2019,3,19,13,ILMOCOP3CT08-13,90,123
2019,3,19,13,ILMOCOP3CT08-13,93,123
2019,3,19,13,ILMOCOP3CT08-14,18,123
2019,3,19,13,ILMOCOP3CT08-14,22,123
2019,3,19,13,ILMOCOP3CT08-14,9,123
2019,3,19,13,ILMOCOP3CT08-14,18,123
2019,3,19,13,ILMOCOP3CT08-14,27,123
2019,3,19,13,ILMOCOP3CT08-14,16,123
2019,3,19,13,ILMOCOP3CT08-14,22,123
